,CellIndex,FOVId,CellId,Draft mitotic state resolved,Draft mitotic state coarse,Draft M6/M7 complete,Expert mitotic state resolved,Expert mitotic state coarse
18096,4,11455,572403,M0,Non-mitotic,True,,
18097,20,7641,572442,M0,Non-mitotic,True,,
18098,26,7641,572448,M0,Non-mitotic,True,,
18099,13,11456,572492,M0,Non-mitotic,True,,
18100,8,7644,572713,M0,Non-mitotic,True,,
18101,9,7644,572714,M0,Non-mitotic,True,,
18102,11,7644,572716,M0,Non-mitotic,True,,
18103,6,11459,572785,M4/M5,Mitotic,True,,
18104,7,7645,572825,M0,Non-mitotic,True,,
18105,16,7645,572834,M0,Non-mitotic,True,,
18106,9,11460,572871,M0,Non-mitotic,True,,
18107,11,7646,572888,M0,Non-mitotic,True,,
18108,20,11462,572957,M0,Non-mitotic,True,,
18109,23,11462,572960,M0,Non-mitotic,True,,
18110,19,7647,572987,M0,Non-mitotic,True,,
18111,24,7647,572992,M0,Non-mitotic,True,,
18112,4,11463,573049,M0,Non-mitotic,True,,
18113,8,11463,573053,M0,Non-mitotic,True,,
18114,15,11463,573060,M0,Non-mitotic,True,,
18115,25,11463,573070,M0,Non-mitotic,True,,
18116,2,7648,573083,M0,Non-mitotic,True,,
18117,6,7648,573087,M0,Non-mitotic,True,,
18118,6,11464,573150,M6/M7,Mitotic,False,,
18119,7,11464,573151,M0,Non-mitotic,True,,
18120,15,11464,573159,M0,Non-mitotic,True,,
18121,7,7649,573184,M0,Non-mitotic,True,,
18122,18,7649,573195,M0,Non-mitotic,True,,
18123,24,7649,573201,M0,Non-mitotic,True,,
18124,30,7649,573207,M0,Non-mitotic,True,,
18125,20,11465,573238,M0,Non-mitotic,True,,
18126,21,11465,573239,M0,Non-mitotic,True,,
18127,3,7650,573249,M0,Non-mitotic,True,,
18128,9,7650,573255,M0,Non-mitotic,True,,
18129,20,7650,573266,M0,Non-mitotic,True,,
18130,4,11466,573302,M6/M7,Mitotic,False,,
18131,5,11466,573303,M0,Non-mitotic,True,,
18132,14,11466,573312,M0,Non-mitotic,True,,
18133,20,11466,573318,M0,Non-mitotic,True,,
18134,34,11466,573332,M0,Non-mitotic,True,,
18135,8,11467,573387,M0,Non-mitotic,True,,
18136,9,11467,573389,M0,Non-mitotic,True,,
18137,1,11468,573470,M0,Non-mitotic,True,,
18138,12,11468,573493,M0,Non-mitotic,True,,
18139,14,11468,573495,M0,Non-mitotic,True,,
18140,22,11468,573503,M0,Non-mitotic,True,,
18141,26,11468,573507,M0,Non-mitotic,True,,
18142,6,11469,573545,M0,Non-mitotic,True,,
18143,8,11469,573547,M0,Non-mitotic,True,,
18144,11,11469,573550,M0,Non-mitotic,True,,
18145,22,11469,573561,M0,Non-mitotic,True,,
18146,23,11469,573562,M0,Non-mitotic,True,,
18147,22,7653,573590,M0,Non-mitotic,True,,
18148,1,11470,573628,M4/M5,Mitotic,True,,
18149,16,11470,573643,M0,Non-mitotic,True,,
18150,17,11470,573644,M0,Non-mitotic,True,,
18151,23,11470,573650,M0,Non-mitotic,True,,
18152,24,11470,573651,M0,Non-mitotic,True,,
18153,29,11470,573656,M0,Non-mitotic,True,,
18154,26,11471,573747,M0,Non-mitotic,True,,
18155,15,7656,573769,M0,Non-mitotic,True,,
18156,1,11472,573816,M4/M5,Mitotic,True,,
18157,7,11472,573822,M0,Non-mitotic,True,,
18158,14,11472,573829,M0,Non-mitotic,True,,
18159,16,11472,573831,M0,Non-mitotic,True,,
18160,18,11472,573833,M0,Non-mitotic,True,,
18161,15,7658,573860,M0,Non-mitotic,True,,
18162,19,7658,573864,M0,Non-mitotic,True,,
18163,9,11473,573914,M0,Non-mitotic,True,,
18164,14,11473,573919,M0,Non-mitotic,True,,
18165,33,11473,573938,M0,Non-mitotic,True,,
18166,8,11474,574023,M0,Non-mitotic,True,,
18167,4,7660,574051,M0,Non-mitotic,True,,
18168,5,7660,574052,M0,Non-mitotic,True,,
18169,18,7660,574065,M0,Non-mitotic,True,,
18170,24,7660,574071,M0,Non-mitotic,True,,
18171,1,11475,574109,M0,Non-mitotic,True,,
18172,7,11475,574115,M0,Non-mitotic,True,,
18173,13,11475,574121,M0,Non-mitotic,True,,
18174,15,11475,574123,M0,Non-mitotic,True,,
18175,23,11475,574131,M0,Non-mitotic,True,,
18176,31,11475,574139,M0,Non-mitotic,True,,
18177,2,11476,574198,M0,Non-mitotic,True,,
18178,8,11476,574204,M6/M7,Mitotic,False,,
18179,44,11476,574240,M0,Non-mitotic,True,,
18180,3,7662,574248,M0,Non-mitotic,True,,
18181,5,7662,574250,M0,Non-mitotic,True,,
18182,25,11477,574345,M0,Non-mitotic,True,,
18183,32,11477,574352,M0,Non-mitotic,True,,
18184,17,7663,574374,M0,Non-mitotic,True,,
18185,20,7663,574377,M0,Non-mitotic,True,,
18186,3,11478,574438,M0,Non-mitotic,True,,
18187,11,11478,574446,M0,Non-mitotic,True,,
18188,28,11478,574463,M0,Non-mitotic,True,,
18189,8,7664,574485,M0,Non-mitotic,True,,
18190,23,7664,574500,M0,Non-mitotic,True,,
18191,30,7664,574507,M0,Non-mitotic,True,,
18192,31,7664,574508,M0,Non-mitotic,True,,
18193,5,11479,574549,M0,Non-mitotic,True,,
18194,8,11479,574552,M4/M5,Mitotic,True,,
18195,28,11479,574572,M0,Non-mitotic,True,,
18196,11,7665,574586,M0,Non-mitotic,True,,
18197,12,7665,574587,M0,Non-mitotic,True,,
18198,28,7665,574603,M0,Non-mitotic,True,,
18199,7,11480,574627,M0,Non-mitotic,True,,
18200,30,11480,574650,M0,Non-mitotic,True,,
18201,21,11481,574721,M0,Non-mitotic,True,,
18202,1,11482,574769,M4/M5,Mitotic,True,,
18203,8,11482,574776,M0,Non-mitotic,True,,
18204,11,11482,574779,M0,Non-mitotic,True,,
18205,19,11482,574787,M0,Non-mitotic,True,,
18206,21,11482,574789,M0,Non-mitotic,True,,
18207,13,7668,574806,M0,Non-mitotic,True,,
18208,14,7668,574807,M0,Non-mitotic,True,,
18209,14,7669,574896,M0,Non-mitotic,True,,
18210,1,11484,574944,M6/M7,Mitotic,True,,
18211,5,11484,574948,M0,Non-mitotic,True,,
18212,1,11485,575027,M4/M5,Mitotic,True,,
18213,13,11485,575039,M0,Non-mitotic,True,,
18214,14,11485,575040,M0,Non-mitotic,True,,
18215,26,11485,575052,M0,Non-mitotic,True,,
18216,27,11485,575053,M0,Non-mitotic,True,,
18217,29,11485,575055,M0,Non-mitotic,True,,
18218,6,7673,575241,M0,Non-mitotic,True,,
18219,17,7673,575252,M0,Non-mitotic,True,,
18220,30,7673,575265,M0,Non-mitotic,True,,
18221,2,7674,575321,M6/M7,Mitotic,False,,
18222,8,11489,575387,M0,Non-mitotic,True,,
18223,10,11489,575389,M0,Non-mitotic,True,,
18224,16,11489,575395,M0,Non-mitotic,True,,
18225,6,7675,575408,M0,Non-mitotic,True,,
18226,14,7676,575505,M0,Non-mitotic,True,,
18227,8,7681,575983,M0,Non-mitotic,True,,
18228,9,7681,575984,M0,Non-mitotic,True,,
18229,17,7681,575992,M0,Non-mitotic,True,,
18230,9,7682,576078,M0,Non-mitotic,True,,
18231,25,7682,576094,M0,Non-mitotic,True,,
18232,12,11499,576305,M0,Non-mitotic,True,,
18233,15,11499,576308,M0,Non-mitotic,True,,
18234,16,11499,576309,M0,Non-mitotic,True,,
18235,20,11499,576313,M0,Non-mitotic,True,,
18236,1,11500,576402,M4/M5,Mitotic,True,,
18237,17,11500,576418,M0,Non-mitotic,True,,
18238,18,11500,576419,M0,Non-mitotic,True,,
18239,30,11500,576431,M0,Non-mitotic,True,,
18240,9,7686,576446,M0,Non-mitotic,True,,
18241,28,7687,576552,M0,Non-mitotic,True,,
18242,4,11502,576586,M4/M5,Mitotic,True,,
18243,14,11502,576596,M0,Non-mitotic,True,,
18244,15,11502,576597,M0,Non-mitotic,True,,
18245,5,7688,576614,M0,Non-mitotic,True,,
18246,6,7688,576615,M0,Non-mitotic,True,,
18247,23,7688,576632,M0,Non-mitotic,True,,
18248,7,11504,576757,M0,Non-mitotic,True,,
18249,11,11504,576761,M0,Non-mitotic,True,,
18250,17,11504,576767,M0,Non-mitotic,True,,
18251,7,7690,576782,M0,Non-mitotic,True,,
18252,11,7690,576786,M0,Non-mitotic,True,,
18253,16,7690,576791,M0,Non-mitotic,True,,
18254,1,11505,576837,M4/M5,Mitotic,True,,
18255,8,11505,576844,M0,Non-mitotic,True,,
18256,30,11505,576866,M0,Non-mitotic,True,,
18257,19,7691,576887,M0,Non-mitotic,True,,
18258,10,7693,577060,M0,Non-mitotic,True,,
18259,14,7693,577064,M0,Non-mitotic,True,,
18260,25,7693,577075,M0,Non-mitotic,True,,
18261,28,7693,577078,M0,Non-mitotic,True,,
18262,3,11508,577131,M0,Non-mitotic,True,,
18263,9,11508,577137,M0,Non-mitotic,True,,
18264,13,11508,577141,M0,Non-mitotic,True,,
18265,15,11508,577143,M0,Non-mitotic,True,,
18266,17,11508,577145,M0,Non-mitotic,True,,
18267,11,7694,577179,M0,Non-mitotic,True,,
18268,2,11509,577224,M4/M5,Mitotic,True,,
18269,8,11509,577230,M0,Non-mitotic,True,,
18270,15,7695,577267,M0,Non-mitotic,True,,
18271,18,7695,577270,M0,Non-mitotic,True,,
18272,19,7695,577271,M0,Non-mitotic,True,,
18273,28,7695,577280,M0,Non-mitotic,True,,
18274,29,7695,577281,M0,Non-mitotic,True,,
18275,6,7696,577369,M0,Non-mitotic,True,,
18276,21,7696,577384,M0,Non-mitotic,True,,
18277,2,11511,577424,M0,Non-mitotic,True,,
18278,6,11511,577428,M0,Non-mitotic,True,,
18279,2,7697,577457,M0,Non-mitotic,True,,
18280,5,7697,577460,M0,Non-mitotic,True,,
18281,13,7697,577468,M0,Non-mitotic,True,,
18282,16,7697,577471,M0,Non-mitotic,True,,
18283,22,7697,577477,M0,Non-mitotic,True,,
18284,24,7697,577479,M0,Non-mitotic,True,,
18285,1,7698,577553,M0,Non-mitotic,True,,
18286,6,7698,577558,M0,Non-mitotic,True,,
18287,23,7698,577575,M0,Non-mitotic,True,,
18288,25,7698,577577,M0,Non-mitotic,True,,
18289,1,11513,577635,M6/M7,Mitotic,False,,
18290,11,11513,577645,M0,Non-mitotic,True,,
18291,13,11513,577647,M0,Non-mitotic,True,,
18292,4,7699,577666,M0,Non-mitotic,True,,
18293,5,7701,577854,M0,Non-mitotic,True,,
18294,6,11516,577913,M0,Non-mitotic,True,,
18295,7,11516,577914,M0,Non-mitotic,True,,
18296,8,11516,577915,M0,Non-mitotic,True,,
18297,10,11516,577917,M0,Non-mitotic,True,,
18298,17,11516,577924,M0,Non-mitotic,True,,
18299,32,7702,577969,M0,Non-mitotic,True,,
18300,7,7703,578054,M0,Non-mitotic,True,,
18301,8,7703,578055,M0,Non-mitotic,True,,
18302,20,7703,578067,M0,Non-mitotic,True,,
18303,22,7703,578069,M0,Non-mitotic,True,,
18304,3,11518,578089,M0,Non-mitotic,True,,
18305,8,11518,578094,M0,Non-mitotic,True,,
18306,33,11518,578119,M0,Non-mitotic,True,,
18307,39,11518,578125,M0,Non-mitotic,True,,
18308,13,7706,578232,M0,Non-mitotic,True,,
18309,18,7706,578237,M0,Non-mitotic,True,,
18310,6,11520,578273,M0,Non-mitotic,True,,
18311,5,7707,578324,M0,Non-mitotic,True,,
18312,16,7707,578335,M0,Non-mitotic,True,,
18313,4,7709,578507,M0,Non-mitotic,True,,
18314,17,7709,578520,M0,Non-mitotic,True,,
18315,8,7710,578601,M0,Non-mitotic,True,,
18316,10,7710,578603,M0,Non-mitotic,True,,
18317,13,7710,578606,M0,Non-mitotic,True,,
18318,10,7712,578776,M6/M7,Mitotic,False,,
18319,11,7713,578862,M0,Non-mitotic,True,,
18320,17,7713,578868,M0,Non-mitotic,True,,
18321,4,7714,578939,M0,Non-mitotic,True,,
18322,2,11528,579003,M4/M5,Mitotic,True,,
18323,8,11528,579009,M6/M7,Mitotic,True,,
18324,18,11528,579019,M0,Non-mitotic,True,,
18325,5,7715,579043,M0,Non-mitotic,True,,
18326,9,7715,579047,M0,Non-mitotic,True,,
18327,15,7715,579053,M0,Non-mitotic,True,,
18328,24,7715,579062,M0,Non-mitotic,True,,
18329,10,11530,579175,M0,Non-mitotic,True,,
18330,28,11530,579193,M0,Non-mitotic,True,,
18331,1,7717,579195,M4/M5,Mitotic,True,,
18332,5,7717,579199,M0,Non-mitotic,True,,
18333,24,7717,579218,M0,Non-mitotic,True,,
18334,26,7717,579220,M0,Non-mitotic,True,,
18335,10,7720,579528,M0,Non-mitotic,True,,
18336,16,7720,579534,M0,Non-mitotic,True,,
18337,4,11534,579592,M0,Non-mitotic,True,,
18338,15,11534,579603,M0,Non-mitotic,True,,
18339,16,11534,579604,M0,Non-mitotic,True,,
18340,14,7721,579643,M0,Non-mitotic,True,,
18341,22,11536,579797,M0,Non-mitotic,True,,
18342,38,11536,579813,M0,Non-mitotic,True,,
18343,3,7723,579823,M0,Non-mitotic,True,,
18344,5,7723,579825,M0,Non-mitotic,True,,
18345,17,7723,579837,M0,Non-mitotic,True,,
18346,1,11537,579885,M4/M5,Mitotic,True,,
18347,14,11537,579898,M0,Non-mitotic,True,,
18348,16,11537,579900,M0,Non-mitotic,True,,
18349,17,11537,579901,M0,Non-mitotic,True,,
18350,28,11537,579912,M0,Non-mitotic,True,,
18351,31,11538,580007,M0,Non-mitotic,True,,
18352,6,7725,580030,M0,Non-mitotic,True,,
18353,5,11539,580081,M0,Non-mitotic,True,,
18354,8,7726,580125,M0,Non-mitotic,True,,
18355,4,11540,580171,M0,Non-mitotic,True,,
18356,16,11540,580183,M0,Non-mitotic,True,,
18357,17,11540,580184,M0,Non-mitotic,True,,
18358,6,11543,580481,M0,Non-mitotic,True,,
18359,11,11543,580486,M0,Non-mitotic,True,,
18360,23,11543,580498,M0,Non-mitotic,True,,
18361,31,11543,580506,M0,Non-mitotic,True,,
18362,10,7730,580569,M0,Non-mitotic,True,,
18363,2,11544,580592,M0,Non-mitotic,True,,
18364,9,11544,580599,M0,Non-mitotic,True,,
18365,11,11544,580601,M0,Non-mitotic,True,,
18366,12,11544,580602,M0,Non-mitotic,True,,
18367,13,11544,580603,M0,Non-mitotic,True,,
18368,22,11544,580612,M0,Non-mitotic,True,,
18369,25,11544,580615,M0,Non-mitotic,True,,
18370,2,7733,580874,M0,Non-mitotic,True,,
18371,7,7733,580879,M0,Non-mitotic,True,,
18372,10,7733,580882,M0,Non-mitotic,True,,
18373,25,7733,580897,M0,Non-mitotic,True,,
18374,3,11547,580904,M0,Non-mitotic,True,,
18375,16,11547,580917,M0,Non-mitotic,True,,
18376,21,11547,580922,M0,Non-mitotic,True,,
18377,29,11547,580930,M0,Non-mitotic,True,,
18378,38,11547,580939,M0,Non-mitotic,True,,
18379,13,11548,581014,M0,Non-mitotic,True,,
18380,14,11548,581015,M0,Non-mitotic,True,,
18381,19,11549,581095,M0,Non-mitotic,True,,
18382,29,11549,581105,M0,Non-mitotic,True,,
18383,31,11549,581107,M0,Non-mitotic,True,,
18384,24,7736,581169,M0,Non-mitotic,True,,
18385,17,11550,581192,M0,Non-mitotic,True,,
18386,22,11550,581197,M0,Non-mitotic,True,,
18387,31,11550,581206,M0,Non-mitotic,True,,
18388,11,7737,581258,M0,Non-mitotic,True,,
18389,3,7739,581428,M0,Non-mitotic,True,,
18390,14,7739,581439,M0,Non-mitotic,True,,
18391,21,7739,581446,M0,Non-mitotic,True,,
18392,5,7740,581546,M4/M5,Mitotic,True,,
18393,28,7740,581569,M0,Non-mitotic,True,,
18394,8,11554,581586,M0,Non-mitotic,True,,
18395,10,11554,581588,M0,Non-mitotic,True,,
18396,7,11555,581669,M0,Non-mitotic,True,,
18397,12,11555,581674,M0,Non-mitotic,True,,
18398,16,11555,581678,M0,Non-mitotic,True,,
18399,18,11555,581680,M0,Non-mitotic,True,,
18400,36,11555,581698,M0,Non-mitotic,True,,
18401,2,7745,581815,M6/M7,Mitotic,False,,
18402,3,11557,581852,M6/M7,Mitotic,False,,
18403,1,7746,581924,M6/M7,Mitotic,True,,
18404,11,7746,581934,M0,Non-mitotic,True,,
18405,5,7748,582021,M0,Non-mitotic,True,,
18406,27,7750,582148,M0,Non-mitotic,True,,
18407,14,11564,582189,M0,Non-mitotic,True,,
18408,19,11564,582194,M0,Non-mitotic,True,,
18409,20,11564,582195,M0,Non-mitotic,True,,
18410,5,7752,582213,M0,Non-mitotic,True,,
18411,16,7752,582239,M0,Non-mitotic,True,,
18412,23,7752,582256,M6/M7,Mitotic,True,,
18413,2,11565,582301,M0,Non-mitotic,True,,
18414,12,11565,582311,M0,Non-mitotic,True,,
18415,18,11565,582317,M0,Non-mitotic,True,,
18416,20,11565,582319,M0,Non-mitotic,True,,
18417,7,7754,582364,M0,Non-mitotic,True,,
18418,11,7754,582368,M0,Non-mitotic,True,,
18419,13,7754,582370,M0,Non-mitotic,True,,
18420,4,11566,582399,M0,Non-mitotic,True,,
18421,5,11566,582400,M0,Non-mitotic,True,,
18422,6,11566,582401,M0,Non-mitotic,True,,
18423,7,11566,582402,M0,Non-mitotic,True,,
18424,17,11566,582412,M0,Non-mitotic,True,,
18425,20,11566,582415,M0,Non-mitotic,True,,
18426,23,11566,582418,M0,Non-mitotic,True,,
18427,7,11567,582495,M0,Non-mitotic,True,,
18428,10,11567,582498,M0,Non-mitotic,True,,
18429,13,11567,582501,M0,Non-mitotic,True,,
18430,14,11567,582502,M0,Non-mitotic,True,,
18431,23,11567,582511,M0,Non-mitotic,True,,
18432,24,11567,582512,M0,Non-mitotic,True,,
18433,25,11567,582513,M0,Non-mitotic,True,,
18434,27,11567,582515,M0,Non-mitotic,True,,
18435,10,11568,582584,M0,Non-mitotic,True,,
18436,7,7759,582629,M3,Mitotic,True,,
18437,19,7759,582641,M0,Non-mitotic,True,,
18438,16,7760,582735,M0,Non-mitotic,True,,
18439,21,7760,582740,M0,Non-mitotic,True,,
18440,5,11570,582764,M0,Non-mitotic,True,,
18441,7,11570,582766,M0,Non-mitotic,True,,
18442,8,11570,582767,M0,Non-mitotic,True,,
18443,9,11570,582768,M0,Non-mitotic,True,,
18444,16,11570,582775,M0,Non-mitotic,True,,
18445,17,11570,582776,M0,Non-mitotic,True,,
18446,18,11570,582777,M0,Non-mitotic,True,,
18447,20,11570,582779,M0,Non-mitotic,True,,
18448,4,7762,582833,M0,Non-mitotic,True,,
18449,7,11571,582867,M0,Non-mitotic,True,,
18450,8,11571,582868,M0,Non-mitotic,True,,
18451,11,11571,582871,M0,Non-mitotic,True,,
18452,15,11571,582875,M0,Non-mitotic,True,,
18453,21,11571,582881,M0,Non-mitotic,True,,
18454,25,11571,582885,M0,Non-mitotic,True,,
18455,1,11572,582890,,Mitotic,,,
18456,9,11572,582898,M0,Non-mitotic,True,,
18457,11,11572,582900,M0,Non-mitotic,True,,
18458,18,11572,582907,M0,Non-mitotic,True,,
18459,29,7764,582996,M0,Non-mitotic,True,,
18460,3,11573,583003,M0,Non-mitotic,True,,
18461,10,11573,583010,M0,Non-mitotic,True,,
18462,14,11573,583014,M0,Non-mitotic,True,,
18463,21,11573,583021,M0,Non-mitotic,True,,
18464,5,7766,583060,M0,Non-mitotic,True,,
18465,10,11574,583094,M0,Non-mitotic,True,,
18466,12,11574,583096,M0,Non-mitotic,True,,
18467,21,11574,583105,M0,Non-mitotic,True,,
18468,22,11574,583106,M0,Non-mitotic,True,,
18469,23,11574,583107,M0,Non-mitotic,True,,
18470,7,7769,583242,M0,Non-mitotic,True,,
18471,8,7769,583243,M0,Non-mitotic,True,,
18472,1,11576,583257,M0,Non-mitotic,True,,
18473,7,11576,583263,M0,Non-mitotic,True,,
18474,9,11576,583265,M0,Non-mitotic,True,,
18475,10,11576,583266,M0,Non-mitotic,True,,
18476,11,11576,583267,M0,Non-mitotic,True,,
18477,13,11576,583269,M0,Non-mitotic,True,,
18478,15,11576,583271,M0,Non-mitotic,True,,
18479,16,11576,583272,M0,Non-mitotic,True,,
18480,19,11576,583275,M0,Non-mitotic,True,,
18481,20,11576,583276,M0,Non-mitotic,True,,
18482,21,11576,583277,M0,Non-mitotic,True,,
18483,29,11576,583285,M0,Non-mitotic,True,,
18484,3,7773,583321,M4/M5,Mitotic,True,,
18485,7,7773,583325,M4/M5,Mitotic,True,,
18486,9,7773,583327,M0,Non-mitotic,True,,
18487,32,7773,583350,M0,Non-mitotic,True,,
18488,41,7773,583359,M0,Non-mitotic,True,,
18489,7,11577,583368,M0,Non-mitotic,True,,
18490,8,11577,583369,M0,Non-mitotic,True,,
18491,11,11577,583372,M0,Non-mitotic,True,,
18492,15,11577,583376,M0,Non-mitotic,True,,
18493,19,11577,583380,M0,Non-mitotic,True,,
18494,20,11577,583381,M0,Non-mitotic,True,,
18495,8,7774,583446,M0,Non-mitotic,True,,
18496,10,7774,583448,M6/M7,Mitotic,True,,
18497,11,7774,583449,M0,Non-mitotic,True,,
18498,13,7774,583451,M0,Non-mitotic,True,,
18499,8,11578,583471,M0,Non-mitotic,True,,
18500,13,11578,583476,M0,Non-mitotic,True,,
18501,14,11578,583477,M0,Non-mitotic,True,,
18502,15,7775,583536,M0,Non-mitotic,True,,
18503,21,7775,583542,M0,Non-mitotic,True,,
18504,28,7775,583549,M0,Non-mitotic,True,,
18505,16,7778,583640,M0,Non-mitotic,True,,
18506,18,7778,583642,M0,Non-mitotic,True,,
18507,5,11580,583676,M0,Non-mitotic,True,,
18508,12,11580,583683,M0,Non-mitotic,True,,
18509,13,11580,583684,M0,Non-mitotic,True,,
18510,15,11580,583686,M0,Non-mitotic,True,,
18511,17,11580,583688,M0,Non-mitotic,True,,
18512,18,11580,583689,,Mitotic,,,
18513,24,11580,583695,M0,Non-mitotic,True,,
18514,34,11580,583705,M0,Non-mitotic,True,,
18515,7,7779,583763,M0,Non-mitotic,True,,
18516,20,7779,583776,M0,Non-mitotic,True,,
18517,25,7779,583781,M0,Non-mitotic,True,,
18518,30,7779,583786,M0,Non-mitotic,True,,
18519,42,7779,583798,M0,Non-mitotic,True,,
18520,7,11581,583807,M0,Non-mitotic,True,,
18521,14,11582,583917,M0,Non-mitotic,True,,
18522,16,11582,583919,M0,Non-mitotic,True,,
18523,17,11582,583920,M0,Non-mitotic,True,,
18524,1,7781,583966,M0,Non-mitotic,True,,
18525,13,7781,583978,M0,Non-mitotic,True,,
18526,15,7781,583980,M1/M2,Mitotic,True,,
18527,33,7781,583998,M6/M7,Mitotic,False,,
18528,8,11583,584017,M0,Non-mitotic,True,,
18529,9,11583,584018,M0,Non-mitotic,True,,
18530,14,11583,584023,M0,Non-mitotic,True,,
18531,17,11583,584026,M0,Non-mitotic,True,,
18532,1,11584,584093,M0,Non-mitotic,True,,
18533,4,11584,584096,M0,Non-mitotic,True,,
18534,6,11584,584098,M0,Non-mitotic,True,,
18535,14,11584,584106,M0,Non-mitotic,True,,
18536,24,11584,584116,M0,Non-mitotic,True,,
18537,4,7783,584155,M0,Non-mitotic,True,,
18538,15,7783,584166,M0,Non-mitotic,True,,
18539,24,7783,584175,M0,Non-mitotic,True,,
18540,30,7783,584181,M0,Non-mitotic,True,,
18541,33,7783,584184,M0,Non-mitotic,True,,
18542,7,11585,584201,M0,Non-mitotic,True,,
18543,9,11585,584203,M0,Non-mitotic,True,,
18544,10,11585,584204,M0,Non-mitotic,True,,
18545,11,11585,584205,M0,Non-mitotic,True,,
18546,12,11585,584206,M0,Non-mitotic,True,,
18547,13,11585,584207,M0,Non-mitotic,True,,
18548,14,11585,584208,M0,Non-mitotic,True,,
18549,22,11585,584216,M0,Non-mitotic,True,,
18550,9,7785,584376,M0,Non-mitotic,True,,
18551,10,7787,584594,M0,Non-mitotic,True,,
18552,31,7787,584615,M0,Non-mitotic,True,,
18553,11,7788,584701,M0,Non-mitotic,True,,
18554,12,7788,584702,M0,Non-mitotic,True,,
18555,28,7788,584718,M0,Non-mitotic,True,,
18556,33,7794,585051,M0,Non-mitotic,True,,
18557,6,7798,585236,M0,Non-mitotic,True,,
18558,7,7798,585237,M0,Non-mitotic,True,,
18559,11,7798,585241,M0,Non-mitotic,True,,
18560,12,7798,585242,M0,Non-mitotic,True,,
18561,14,7798,585244,M0,Non-mitotic,True,,
18562,26,7798,585256,M0,Non-mitotic,True,,
18563,28,7798,585258,M0,Non-mitotic,True,,
18564,30,7798,585260,M0,Non-mitotic,True,,
18565,15,11596,585281,M0,Non-mitotic,True,,
18566,16,11596,585282,M0,Non-mitotic,True,,
18567,3,7800,585320,M0,Non-mitotic,True,,
18568,20,7800,585337,M0,Non-mitotic,True,,
18569,11,7802,585444,M0,Non-mitotic,True,,
18570,8,7804,585539,M0,Non-mitotic,True,,
18571,9,7804,585540,M0,Non-mitotic,True,,
18572,10,7804,585541,M0,Non-mitotic,True,,
18573,11,7804,585542,M0,Non-mitotic,True,,
18574,12,7804,585543,M0,Non-mitotic,True,,
18575,27,7804,585558,M0,Non-mitotic,True,,
18576,32,7804,585563,M0,Non-mitotic,True,,
18577,6,7807,585643,M0,Non-mitotic,True,,
18578,11,7807,585648,M0,Non-mitotic,True,,
18579,15,7807,585652,M0,Non-mitotic,True,,
18580,32,7807,585669,M0,Non-mitotic,True,,
18581,3,7815,585847,M3,Mitotic,True,,
18582,6,7815,585850,M0,Non-mitotic,True,,
18583,13,7815,585857,M0,Non-mitotic,True,,
18584,3,7820,586043,M0,Non-mitotic,True,,
18585,11,7820,586051,M0,Non-mitotic,True,,
18586,12,7820,586052,M0,Non-mitotic,True,,
18587,22,7820,586062,M4/M5,Mitotic,True,,
18588,26,7820,586066,M0,Non-mitotic,True,,
18589,30,7820,586070,M0,Non-mitotic,True,,
18590,33,7820,586073,M0,Non-mitotic,True,,
18591,40,7820,586080,M6/M7,Mitotic,False,,
18592,1,7822,586156,M0,Non-mitotic,True,,
18593,6,7822,586161,M0,Non-mitotic,True,,
18594,8,7822,586163,M0,Non-mitotic,True,,
18595,19,7822,586174,M0,Non-mitotic,True,,
18596,29,7822,586184,M0,Non-mitotic,True,,
18597,41,7822,586196,M0,Non-mitotic,True,,
18598,14,7825,586506,M0,Non-mitotic,True,,
18599,34,7825,586526,M0,Non-mitotic,True,,
18600,36,7825,586528,M0,Non-mitotic,True,,
18601,37,7825,586529,M0,Non-mitotic,True,,
18602,38,7825,586530,M0,Non-mitotic,True,,
18603,44,7825,586536,M0,Non-mitotic,True,,
18604,4,7826,586612,M0,Non-mitotic,True,,
18605,7,7826,586615,M0,Non-mitotic,True,,
